ScoreForMaliciousReporter: , 1, M_LL_0 , -72.6342 , 56 , 3 , 53
ScoreForMaliciousReporter: , 2, M_LL_1 , -59.4533 , 57 , 7 , 50
ScoreForMaliciousReporter: , 3, M_LL_2 , -64.9245 , 58 , 6 , 52
ScoreForMaliciousReporter: , 4, M_LL_3 , -50.7472 , 48 , 5 , 43
ScoreForMaliciousReporter: , 5, M_LL_4 , -87.3328 , 66 , 4 , 62
ScoreForMaliciousReporter: , 6, M_LL_5 , -59.1367 , 55 , 5 , 50
ScoreForMaliciousReporter: , 7, M_LL_6 , -36.9513 , 36 , 1 , 35
ScoreForMaliciousReporter: , 8, M_LL_7 , -35.8572 , 29 , 0 , 29
ScoreForMaliciousReporter: , 9, M_LL_8 , -86.1611 , 71 , 4 , 67
ScoreForMaliciousReporter: , 10, M_LL_9 , -80.7774 , 62 , 4 , 58
ScoreForMaliciousReporter: , 11, M_LL_10 , -40.8307 , 33 , 1 , 32
ScoreForMaliciousReporter: , 12, M_LL_11 , -60.3182 , 52 , 2 , 50
ScoreForMaliciousReporter: , 13, M_LL_12 , -77.5231 , 68 , 5 , 63
ScoreForMaliciousReporter: , 14, M_LL_13 , -30.7203 , 30 , 0 , 30
ScoreForMaliciousReporter: , 15, M_LL_14 , -74.6048 , 57 , 2 , 55
ScoreForMaliciousReporter: , 16, M_LL_15 , -33.5587 , 32 , 3 , 29
ScoreForMaliciousReporter: , 17, M_LL_16 , -52.8279 , 41 , 3 , 38
ScoreForMaliciousReporter: , 18, M_LL_17 , -85.3438 , 63 , 4 , 59
ScoreForMaliciousReporter: , 19, M_LL_18 , -53.5791 , 52 , 2 , 50
ScoreForMaliciousReporter: , 20, M_LL_19 , -40.8034 , 38 , 3 , 35
ScoreForMaliciousReporter: , 21, M_LL_20 , -53.4742 , 52 , 4 , 48
ScoreForMaliciousReporter: , 22, M_LL_21 , -31.4418 , 30 , 3 , 27
ScoreForMaliciousReporter: , 23, M_LL_22 , -33.3407 , 32 , 3 , 29
ScoreForMaliciousReporter: , 24, M_LL_23 , -47.984 , 44 , 2 , 42
ScoreForMaliciousReporter: , 25, M_LL_24 , -26.6451 , 26 , 4 , 22
ScoreForMaliciousReporter: , 26, M_LL_25 , -45.3434 , 35 , 0 , 35
ScoreForMaliciousReporter: , 27, M_LL_26 , -71.8556 , 59 , 6 , 53
ScoreForMaliciousReporter: , 28, M_LL_27 , -40.2703 , 39 , 2 , 37
ScoreForMaliciousReporter: , 29, M_LL_28 , -31.4426 , 29 , 2 , 27
